flyid,sugarR_100Hz,sugarR_140Hz,sugarR_180Hz,sugarR_200Hz,sugarR_20Hz,sugarR_60Hz
720575940613347299,2.5420901286583493,2.6923760675078228,2.373230334843675,2.5785439474418284,0.0,2.6172504656604803
720575940613589167,0.0,0.0,0.0,0.1795054935711501,0.0,0.0
720575940613670893,1.3034143197344767,1.5132745950421556,0.9451631252505216,1.1396880664852507,0.0,1.2489995996796797
720575940613687789,1.836663641860788,1.7194960502038579,1.934769581457527,1.7384539747207066,0.0,2.1084486134491294
720575940613743569,1.4544949486180954,1.6653327995729061,1.4177446878757827,1.9507833184532708,0.0,0.8055363982396381
720575940613929391,1.9561867668161612,2.4103941586387903,1.9988885800753264,1.5933891203622825,0.0,1.7792008193443356
720575940613943215,1.8917951498216947,1.937925580499818,1.834545054108935,1.7269111795984824,0.0,1.0456258094238748
720575940614128691,0.9910712498212337,1.2,1.187434208703792,1.0225241100118645,0.0,1.171893055416463
720575940614187006,0.0,0.0,0.0,0.0,0.0,0.33993463423951903
720575940614352278,0.24944382578492943,0.0,0.0,0.0,0.0,0.9977753031397177
720575940614386070,0.4229525846816506,0.6155395104206461,0.8850612031567836,0.7630348761506398,0.0,0.5821416398857662
720575940614465478,0.0,0.0,0.24944382578492943,0.1795054935711501,0.0,0.0
720575940614660519,1.7259457954666158,1.7397317800933183,1.9136933459209766,1.4161763857498668,0.0,0.45825756949558394
720575940614730914,1.892675942210452,2.130466824169973,1.973153144926499,2.3607908279501033,0.0,1.9439364415764442
720575940614763666,2.0604745947367453,1.9450792614526877,2.027861489900684,1.7451520150277902,1.9595917942265426,1.6224124698183944
720575940614909506,1.2092238098144703,1.3249737942901194,0.9893881386437221,0.618241233033047,0.0,1.5832456116050555
720575940615036319,0.0,0.17950549357115012,0.1795054935711501,0.24944382578492943,0.0,0.0
720575940615041430,3.4922135609890117,2.9403325586667157,2.772884579078056,2.166410241236256,1.7397317800933187,5.308797729555472
720575940615052812,1.1175369742826808,0.9363047936792093,1.1396880664852505,1.3316656236958784,0.0,0.7717224601860149
720575940615153494,1.382831234179436,1.7074997966487597,1.8393839548428526,1.7792008193443358,0.0,0.8563488385776752
720575940615296818,0.8299933065325822,0.816496580927726,0.9551032521262937,1.1234866364235145,0.0,1.5260697523012796
720575940615564959,1.3535960336164636,1.7578395831246947,1.4019827229875392,1.4360439485692011,0.0,0.8975274678557507
720575940615582111,0.706320670013903,1.2543258481484518,1.7792008193443356,1.4742229591663987,0.0,0.17950549357115012
720575940615623867,1.4922019523732928,1.6346933113652302,1.661324772583615,1.6629959577688562,0.0,1.0376254944182255
720575940615671106,4.947389884238625,4.555826550205303,4.071718174049979,4.101490244072539,0.0,5.857948066990314
720575940615715003,1.730767331432956,1.937925580499818,1.3984117975602022,1.2036980056845192,0.0,1.950783318453271
720575940615811670,1.3984117975602022,1.5947831618540913,1.8856180831641267,1.4302291968616625,0.0,0.8326663997864531
