flyid,sugarR_100Hz,sugarR_200Hz,sugarR_20Hz
720575940641585627,0.6324555320336759,0.48989794855663565,0.0
720575940642335373,0.4000000000000001,0.7483314773547882,0.0
720575940642428045,1.4696938456699067,0.7483314773547882,0.0
720575940643543496,0.0,0.48989794855663565,0.0
720575940643551392,0.0,0.7483314773547883,0.0
720575940643867296,0.8944271909999159,1.3564659966250536,0.0
720575940644438551,0.4000000000000001,0.0,0.0
720575940644653348,3.1622776601683795,5.706137047074843,0.0
720575940644666148,0.0,0.7999999999999999,0.0
720575940644758308,1.7435595774162693,1.2,0.0
720575940644968215,2.33238075793812,1.1661903789690602,0.0
720575940645045527,0.7483314773547882,2.481934729198171,0.0
720575940645047831,2.4166091947189146,1.9595917942265424,0.0
720575940645352814,1.6733200530681511,1.019803902718557,0.0
720575940645521262,6.584831053261731,7.49933330370107,0.0
720575940647029044,1.0954451150103321,1.3564659966250536,0.0
720575940647030324,1.8547236990991407,1.8547236990991407,0.0
720575940647033396,2.727636339397171,0.4898979485566356,0.0
720575940647081860,0.0,1.3564659966250538,0.0
720575940647518340,4.1182520563948,3.0594117081556713,0.0
720575940648864633,1.624807680927192,0.7483314773547883,0.0
720575940649829241,3.3823069050575527,2.65329983228432,0.0
720575940652580086,2.0976176963403033,1.3266499161421599,1.019803902718557
720575940655011489,0.7483314773547882,2.2271057451320084,0.0
720575940655013025,3.1368774282716245,1.624807680927192,0.0
720575940655014049,2.1354156504062622,1.8973665961010275,1.4142135623730951
720575940660219265,6.554387843269576,3.0066592756745814,0.0
720575940660220289,0.9797958971132712,1.32664991614216,0.0
720575940660223873,1.16619037896906,2.727636339397171,0.0
720575940660224641,0.0,0.7483314773547882,0.0
720575940660229505,1.5491933384829668,3.3105890714493698,0.0
